customer_id,order_id,customer_age,customer_region,customer_tenure_months,order_value,items_quantity,discount_value,payment_installments,delivery_time_days,delivery_delay_days,freight_value,delivery_attempts,customer_service_contacts,resolution_time_days,complaints_count,detractor_probability,risk_band
902,50902,36,Sul,92,282.15,4,26.43,1,10,2,40.96,1,0,10,4,0.8267713251428288,Critico
1987,51987,23,Centro-Oeste,39,367.96,2,15.12,5,12,2,33.31,2,3,7,5,0.8262132860197144,Critico
1665,51665,37,Norte,52,105.05,1,9.85,6,11,2,35.03,2,3,6,5,0.8255606619127609,Critico
223,50223,54,Norte,75,617.46,3,24.83,7,13,3,22.99,2,2,2,5,0.8254514059382966,Critico
1392,51392,56,Sudeste,20,321.25,4,18.22,3,6,3,62.65,3,1,6,4,0.8244463171701482,Critico
2168,52168,36,Nordeste,39,677.21,1,23.64,2,10,3,45.25,1,1,11,3,0.8241193569543686,Critico
1476,51476,38,Nordeste,111,585.43,3,18.34,11,6,3,44.05,2,0,11,3,0.8238941559610546,Critico
2074,52074,20,Centro-Oeste,88,391.66,4,22.93,1,12,2,25.72,2,1,11,4,0.8238891996040119,Critico
912,50912,41,Sudeste,116,233.15,6,12.3,5,2,4,37.59,2,1,0,4,0.8223737931987215,Critico
4,50004,52,Centro-Oeste,117,302.19,2,19.58,9,5,2,35.24,3,1,11,4,0.8223277845897492,Critico
360,50360,56,Sudeste,52,28.27,3,30.59,4,13,3,37.13,3,0,10,3,0.8222953485459408,Critico
1545,51545,48,Centro-Oeste,119,1476.68,3,3.85,11,3,2,40.35,1,3,10,5,0.8214887378373205,Critico
367,50367,18,Centro-Oeste,70,45.74,3,3.66,10,2,2,44.48,1,2,10,4,0.8214866364287364,Critico
311,50311,36,Norte,92,343.2,4,42.07,1,14,2,62.34,1,0,3,5,0.8206797211283708,Critico
1854,51854,54,Nordeste,107,939.01,2,49.17,4,14,4,33.28,2,1,1,4,0.8205915895778245,Critico
2323,52323,49,Centro-Oeste,2,404.4,6,30.7,8,9,3,28.47,3,1,7,4,0.8205183183107623,Critico
1205,51205,67,Sul,6,752.2,2,86.4,5,13,4,37.27,1,2,1,4,0.8203001036758509,Critico
1582,51582,46,Centro-Oeste,106,244.61,5,10.78,5,8,2,27.99,3,1,11,4,0.8202012567477036,Critico
88,50088,66,Nordeste,82,535.69,3,33.85,5,12,3,41.93,1,1,5,4,0.8194275422806676,Critico
490,50490,20,Nordeste,63,480.86,6,78.88,5,9,1,53.38,2,3,7,6,0.8193824588279095,Critico
2246,52246,68,Sul,118,352.41,6,46.65,2,2,2,29.6,1,2,11,4,0.8192820674460364,Critico
1473,51473,40,Nordeste,48,655.41,3,41.85,10,6,4,28.99,2,2,2,4,0.8190484096411818,Critico
2128,52128,34,Centro-Oeste,14,859.92,6,133.02,10,13,4,37.92,3,0,1,4,0.8188925451921976,Critico
1756,51756,32,Nordeste,47,309.48,5,16.74,3,2,1,63.92,1,2,11,5,0.8188268019493588,Critico
1166,51166,38,Sul,116,115.53,6,0.75,11,11,2,23.55,2,0,11,4,0.818453320058453,Critico
1835,51835,44,Centro-Oeste,86,61.68,4,29.44,2,11,2,28.64,2,3,5,5,0.8180121919846883,Critico
1410,51410,64,Sul,47,107.16,6,1.39,6,13,3,27.14,3,1,11,3,0.8177521104524437,Critico
2279,52279,44,Sul,95,340.32,6,78.89,3,4,1,53.0,3,4,7,6,0.8176363137688679,Critico
1604,51604,64,Norte,112,157.66,1,0.3,8,12,2,40.78,1,1,4,5,0.8173312059165835,Critico
1397,51397,22,Sul,40,437.56,4,22.68,6,12,3,31.6,1,1,11,3,0.8170237623085794,Critico
277,50277,68,Centro-Oeste,30,122.91,4,29.2,8,2,2,44.45,3,2,11,4,0.8170153287411381,Critico
1467,51467,51,Sudeste,15,1070.81,3,68.36,10,4,2,32.49,3,2,11,5,0.8169160174298135,Critico
2006,52006,57,Sudeste,44,386.87,3,0.6,4,9,3,36.63,1,1,11,3,0.816500874648986,Critico
2001,52001,38,Sul,36,399.95,6,2.85,4,4,0,42.29,1,4,9,7,0.8163987447768746,Critico
379,50379,24,Norte,110,446.74,4,66.49,1,8,2,42.94,1,0,9,4,0.8162778284278563,Critico
1449,51449,43,Norte,109,324.93,6,0.36,11,10,4,11.57,1,1,0,4,0.815418944765169,Critico
2331,52331,63,Centro-Oeste,6,61.75,4,81.68,6,14,1,62.32,3,3,10,5,0.815371943533969,Critico
1648,51648,44,Sul,31,574.18,1,8.43,10,5,4,37.68,1,1,6,3,0.8149906755705189,Critico
1614,51614,50,Norte,85,263.38,1,0.28,6,9,2,38.38,1,2,5,5,0.8142970471059789,Critico
227,50227,27,Centro-Oeste,113,894.62,6,36.6,8,11,4,38.24,1,1,0,4,0.8137339548362617,Critico
585,50585,60,Centro-Oeste,99,670.5,5,14.19,7,12,4,27.37,3,2,1,4,0.8137270972519088,Critico
1346,51346,18,Sudeste,102,62.54,4,43.26,7,6,2,17.98,3,2,7,5,0.8133477591933841,Critico
1928,51928,22,Nordeste,20,560.06,5,2.76,5,2,4,16.11,1,1,2,4,0.8133344889367651,Critico
2304,52304,22,Norte,19,307.3,6,7.7,7,9,3,20.07,1,1,6,4,0.8131714353350511,Critico
995,50995,29,Sudeste,45,167.31,1,23.04,10,5,2,46.22,1,2,11,4,0.8126343113829672,Critico
1282,51282,32,Sul,43,308.77,2,6.1,7,14,3,42.5,2,0,5,4,0.8125225996785987,Critico
246,50246,41,Sul,74,260.98,2,69.67,9,14,1,17.57,3,3,8,6,0.8124655754473067,Critico
2380,52380,37,Nordeste,51,689.71,6,28.16,11,12,1,42.06,3,2,9,6,0.8124202918843313,Critico
2191,52191,64,Centro-Oeste,20,437.14,3,4.83,11,8,3,34.23,1,2,1,5,0.8124089022635805,Critico
832,50832,33,Nordeste,59,245.0,3,0.41,6,4,2,51.43,2,3,6,5,0.8101639754558493,Critico
2454,52454,49,Sudeste,103,1027.38,6,14.25,7,12,3,40.93,1,0,7,4,0.8101166054270175,Critico
2203,52203,32,Nordeste,37,309.42,5,12.45,9,11,1,43.55,1,3,7,6,0.8094276235437122,Critico
1809,51809,18,Centro-Oeste,24,139.8,1,12.35,6,11,3,28.03,2,2,0,5,0.8093800076068693,Critico
1687,51687,48,Sul,26,775.91,6,21.91,11,6,4,49.15,3,1,2,4,0.808443283106259,Critico
1177,51177,32,Centro-Oeste,90,357.3,3,3.7,10,9,4,42.53,1,0,3,3,0.8080876155235353,Critico
2470,52470,54,Sudeste,11,600.03,3,3.07,9,5,1,24.73,1,3,5,7,0.807963956232445,Critico
1022,51022,41,Nordeste,65,617.05,5,45.43,11,13,1,37.72,1,4,3,7,0.8078913357965047,Critico
1871,51871,33,Sudeste,46,497.13,3,0.52,3,13,2,27.68,1,1,2,6,0.8061190681105543,Critico
1393,51393,67,Norte,102,525.26,4,3.34,11,8,3,13.24,1,1,11,3,0.8057784125074274,Critico
1009,51009,67,Sudeste,43,1048.14,4,5.75,6,10,4,42.07,1,1,7,3,0.8057542337377857,Critico
747,50747,67,Sul,116,218.79,1,17.39,11,9,3,35.44,2,3,0,5,0.8056826335864986,Critico
2394,52394,58,Sudeste,117,245.35,3,16.57,6,5,3,39.75,1,0,4,4,0.8055825496708774,Critico
613,50613,69,Norte,93,683.92,1,11.75,11,5,1,46.89,2,1,2,7,0.8053406528754913,Critico
259,50259,19,Centro-Oeste,10,722.59,1,13.43,1,12,3,21.72,2,2,2,5,0.8051695454587435,Critico
1224,51224,65,Sudeste,113,283.62,6,133.64,8,4,1,28.63,1,2,11,5,0.8050885885944059,Critico
2016,52016,48,Norte,31,28.5,4,3.17,1,7,4,36.46,2,1,3,3,0.8046730715675321,Critico
774,50774,41,Sudeste,76,217.9,5,9.85,5,9,3,21.86,3,0,6,4,0.8039255778717783,Critico
2038,52038,30,Sudeste,17,354.6,5,32.14,5,8,3,54.52,3,2,11,3,0.8038939404090967,Critico
455,50455,26,Sul,24,313.93,4,33.75,5,12,3,53.5,1,1,4,4,0.8036197656311196,Critico
1741,51741,22,Centro-Oeste,115,558.16,3,30.92,1,5,2,28.02,3,1,11,4,0.8027070152384529,Critico
868,50868,45,Centro-Oeste,20,35.78,5,52.6,5,4,1,17.44,1,2,11,5,0.8026157758005127,Critico
144,50144,19,Sudeste,16,1054.32,6,6.6,9,2,2,32.39,3,5,2,7,0.8019995338531816,Critico
702,50702,64,Nordeste,74,588.11,5,24.81,2,14,2,20.23,2,2,7,5,0.8018116779376193,Critico
863,50863,62,Nordeste,75,294.55,5,4.5,11,9,3,38.69,2,1,10,3,0.8012471884297395,Critico
1332,51332,41,Nordeste,43,586.65,4,45.95,4,11,2,33.25,3,1,2,6,0.8012259791276418,Critico
1989,51989,28,Sul,95,533.7,6,31.85,5,2,3,30.66,2,1,11,3,0.8012130082837523,Critico
115,50115,35,Centro-Oeste,71,96.54,3,28.25,2,2,2,56.28,1,2,3,5,0.800699499886536,Critico
882,50882,45,Centro-Oeste,118,599.88,3,6.49,1,11,3,27.4,1,0,4,4,0.8003835550987902,Critico
2330,52330,53,Nordeste,88,197.32,5,22.76,6,3,3,29.48,1,0,9,3,0.8002232839179678,Critico
518,50518,34,Nordeste,66,165.88,3,19.29,5,11,3,41.46,3,0,9,3,0.8001035177121805,Critico
600,50600,30,Sudeste,115,446.05,1,8.72,5,13,3,10.23,3,2,2,5,0.8000098251425972,Critico
587,50587,22,Nordeste,17,629.21,3,4.53,7,8,4,41.62,2,2,1,4,0.7999772520928866,Critico
1695,51695,37,Sudeste,90,587.13,1,7.56,5,14,2,31.84,3,4,3,6,0.7996173752045876,Critico
2121,52121,34,Sudeste,87,176.71,4,24.92,3,13,1,15.82,3,4,3,7,0.7995832739045448,Critico
1671,51671,67,Sudeste,107,364.16,4,77.68,8,2,3,61.51,2,2,4,4,0.7995373931391591,Critico
1438,51438,27,Centro-Oeste,70,323.7,1,1.81,10,4,0,49.08,3,5,3,8,0.7994148514868218,Critico
1570,51570,44,Norte,52,114.65,1,28.48,2,8,3,48.27,2,2,3,4,0.7991543114799075,Critico
1283,51283,52,Nordeste,116,148.25,5,37.57,8,3,1,29.75,2,2,1,7,0.7987157178606419,Critico
962,50962,37,Nordeste,21,401.34,3,18.68,4,12,3,51.28,3,1,0,5,0.7981972318560603,Critico
132,50132,63,Nordeste,29,640.32,1,3.91,5,9,3,46.03,1,0,0,5,0.797262474075984,Critico
1773,51773,44,Sul,51,711.9,5,80.08,11,10,1,42.64,2,3,8,6,0.7970738237985656,Critico
95,50095,39,Centro-Oeste,112,531.95,1,51.91,7,13,3,51.81,2,1,8,3,0.7957318805436203,Critico
1073,51073,68,Nordeste,23,266.94,2,26.84,7,6,2,41.4,1,1,10,4,0.7955699071651781,Critico
1302,51302,42,Nordeste,32,427.42,4,14.98,8,6,2,27.84,1,3,7,5,0.795300327771143,Critico
1383,51383,36,Nordeste,5,357.08,2,5.38,8,12,1,59.96,1,3,6,6,0.794862740173701,Critico
1992,51992,46,Sudeste,113,351.66,6,20.89,6,11,2,58.14,1,1,9,4,0.794589410710326,Critico
547,50547,41,Nordeste,101,187.27,2,10.62,5,6,2,37.77,1,1,9,4,0.7933278548492552,Critico
1661,51661,31,Nordeste,72,135.56,1,15.66,1,4,1,40.94,2,1,0,7,0.7929611059983341,Critico
592,50592,27,Sul,99,107.11,1,52.64,2,10,3,44.49,1,1,7,3,0.7928860997831898,Critico
194,50194,20,Sul,106,594.58,2,33.9,11,2,3,15.49,2,2,7,4,0.7925844186555093,Critico
1422,51422,63,Sul,103,222.54,2,63.18,2,8,2,19.64,2,2,5,5,0.7924574152085432,Critico
204,50204,21,Sudeste,18,90.99,1,16.18,9,9,3,45.33,3,1,5,4,0.792391709561853,Critico
1793,51793,26,Sul,25,317.21,3,4.52,8,8,0,31.63,3,3,4,8,0.7920160505225115,Critico
1920,51920,69,Centro-Oeste,109,208.31,2,0.46,2,12,2,38.89,2,0,8,4,0.7918130593064326,Critico
9,50009,40,Sul,60,121.56,3,91.95,6,6,3,24.88,2,1,9,3,0.7917353819510571,Critico
2266,52266,66,Centro-Oeste,79,290.63,1,16.14,5,7,3,47.3,2,1,3,4,0.7916433813841173,Critico
2005,52005,34,Sudeste,4,1342.93,2,14.83,4,6,2,40.46,2,1,10,5,0.7909801783910321,Critico
249,50249,35,Sul,22,321.82,3,30.58,5,9,3,38.71,3,0,5,4,0.7904024712072127,Critico
2069,52069,56,Nordeste,7,501.43,5,66.56,2,14,3,23.44,1,1,5,4,0.7897619903192967,Critico
2442,52442,55,Sudeste,118,791.94,5,30.78,3,8,3,18.05,2,2,7,4,0.7894306678246118,Critico
1711,51711,20,Sudeste,56,273.02,2,5.68,1,14,2,35.27,3,2,6,5,0.7892192484532049,Critico
435,50435,44,Norte,100,267.66,1,76.87,10,5,3,59.97,2,1,7,3,0.7885300001236173,Critico
765,50765,66,Norte,54,1152.0,6,32.08,8,4,4,57.77,3,1,1,4,0.7883818133154036,Critico
2427,52427,22,Sul,18,144.01,1,12.94,6,2,2,62.52,3,2,10,4,0.7883598351724392,Critico
63,50063,48,Norte,9,785.3,6,3.17,10,12,1,39.0,2,1,8,6,0.7881001290616204,Critico
936,50936,38,Centro-Oeste,101,592.09,1,69.36,1,6,1,38.76,3,3,11,5,0.7879331280996554,Critico
1646,51646,24,Norte,94,313.25,1,3.01,7,6,1,34.23,2,3,11,5,0.7877194046073331,Critico
286,50286,58,Norte,113,272.71,1,29.73,2,6,3,58.5,2,2,2,4,0.7875171627577846,Critico
2361,52361,45,Centro-Oeste,42,897.72,6,10.46,10,4,0,44.64,3,4,0,9,0.7874824725189645,Critico
1913,51913,40,Sudeste,54,691.21,6,3.67,4,8,2,60.21,1,2,6,5,0.7873680837571307,Critico
349,50349,35,Norte,14,199.86,6,35.78,8,3,4,32.52,3,0,4,3,0.7867991313356444,Critico
1225,51225,49,Sudeste,8,350.65,4,29.65,9,14,1,42.95,3,4,8,6,0.7864987649880543,Critico
2256,52256,23,Centro-Oeste,4,320.58,5,17.96,10,10,3,36.7,2,2,0,5,0.7855192429761082,Critico
250,50250,20,Norte,117,811.98,6,45.07,2,2,2,36.62,1,0,5,5,0.7845770970210615,Critico
1600,51600,34,Centro-Oeste,7,1047.21,4,20.75,6,10,2,46.66,1,2,7,5,0.7842838386229848,Critico
694,50694,41,Sul,72,466.8,6,2.57,11,4,3,38.84,3,1,6,4,0.7841104411752905,Critico
2162,52162,18,Sudeste,105,396.01,1,112.15,4,13,2,44.93,2,2,9,4,0.783868765723125,Critico
456,50456,58,Centro-Oeste,111,1037.66,6,9.09,3,13,1,37.71,1,3,7,6,0.7832279266022558,Critico
731,50731,27,Sul,80,198.23,4,19.88,6,11,3,62.25,1,1,2,4,0.7829111599202124,Critico
75,50075,61,Sudeste,24,463.79,3,2.08,5,10,1,35.79,3,2,8,6,0.7828870699107896,Critico
1150,51150,63,Centro-Oeste,102,147.8,6,12.51,3,13,3,26.47,1,0,7,3,0.7824352117508673,Critico
364,50364,55,Norte,92,403.89,6,25.48,10,13,1,29.91,1,4,1,7,0.7820177545930675,Critico
842,50842,29,Sudeste,27,238.96,5,7.33,7,3,2,40.61,3,3,2,6,0.7818872896992587,Critico
1315,51315,29,Sudeste,74,281.99,3,75.82,1,7,5,43.62,3,0,2,2,0.7812249177889715,Critico
1973,51973,56,Centro-Oeste,63,419.32,3,6.0,8,3,4,43.58,2,0,3,3,0.7810346013435964,Critico
2455,52455,27,Sudeste,1,631.87,3,13.34,5,7,3,43.83,2,0,1,5,0.7802617130922929,Critico
468,50468,50,Norte,100,90.48,6,18.36,9,14,2,52.33,1,1,7,4,0.7802554261128193,Critico
1234,51234,65,Norte,104,235.09,3,0.25,3,10,2,40.49,2,0,8,4,0.7801098081857974,Critico
1301,51301,19,Centro-Oeste,61,552.92,5,22.51,3,4,1,43.12,3,4,7,6,0.7801066441917207,Critico
60,50060,61,Nordeste,21,1014.41,4,16.82,11,11,5,31.57,2,1,1,3,0.7800605102253354,Critico
1859,51859,53,Centro-Oeste,72,728.57,3,31.13,5,8,1,51.31,2,3,11,5,0.7784061909086262,Critico
1813,51813,63,Centro-Oeste,55,657.9,1,112.83,3,8,4,37.82,1,0,2,3,0.7776544380915824,Critico
2013,52013,43,Sul,115,199.51,5,2.52,4,8,1,41.86,3,1,10,5,0.7776195328225384,Critico
2308,52308,40,Nordeste,6,1113.42,2,3.15,2,14,2,53.98,3,3,3,6,0.7768273172984589,Critico
844,50844,53,Norte,104,678.18,4,28.51,5,9,2,35.02,2,1,10,4,0.7765694641484364,Critico
2458,52458,34,Sudeste,38,1094.1,4,16.76,11,8,3,26.51,3,1,4,5,0.7765063465771291,Critico
1267,51267,62,Sul,49,37.17,5,52.52,6,9,3,26.22,1,1,8,3,0.7761991418954909,Critico
938,50938,37,Sudeste,4,216.05,2,8.62,1,9,3,47.71,2,1,4,4,0.7759896027407083,Critico
222,50222,41,Sudeste,5,853.88,1,35.43,2,7,1,31.06,2,3,4,7,0.7748081692155643,Critico
2174,52174,60,Centro-Oeste,99,334.15,2,1.42,9,10,2,46.29,2,3,4,5,0.7746613220180517,Critico
1345,51345,39,Nordeste,92,280.49,4,53.47,11,5,1,19.68,2,1,11,5,0.7742911409549292,Critico
1788,51788,22,Sul,98,288.6,5,29.35,1,13,3,37.36,2,1,3,4,0.7742409486238325,Critico
1872,51872,41,Nordeste,33,1101.33,2,6.35,7,3,2,27.81,1,4,4,6,0.7739418537358016,Critico
1139,51139,19,Sul,20,357.92,6,0.24,10,10,2,45.67,3,1,11,4,0.7738684328639974,Critico
1005,51005,45,Nordeste,15,819.32,5,26.25,6,5,1,42.99,1,4,3,7,0.7733310571613164,Critico
425,50425,49,Nordeste,105,297.92,1,4.48,7,4,1,27.89,3,1,11,5,0.7731980770655683,Critico
1778,51778,69,Nordeste,93,110.52,2,181.97,4,5,2,56.5,3,3,2,5,0.7731529807493455,Critico
961,50961,30,Centro-Oeste,73,725.38,1,47.8,7,6,5,40.9,1,0,2,2,0.7731105573661019,Critico
717,50717,35,Norte,108,843.11,5,3.37,3,2,2,48.89,3,2,11,4,0.7728193111410938,Critico
550,50550,38,Sul,112,697.48,3,25.55,6,14,2,16.68,1,2,11,4,0.7724303448591557,Critico
1020,51020,59,Nordeste,35,23.06,6,52.52,9,6,2,16.46,1,3,5,5,0.7721333890591007,Critico
1036,51036,18,Sudeste,61,1000.58,6,40.24,4,10,1,36.9,1,2,8,6,0.771735352162078,Critico
1864,51864,19,Norte,101,419.88,5,12.34,1,7,3,46.93,1,0,2,4,0.7716007374915251,Critico
432,50432,45,Sul,19,881.11,4,1.13,4,13,5,16.81,1,0,5,2,0.7714071083292678,Critico
322,50322,43,Centro-Oeste,88,161.48,6,78.41,8,13,4,49.84,1,1,0,3,0.7713841494337849,Critico
534,50534,69,Norte,47,270.58,1,0.39,11,14,5,36.89,3,0,7,1,0.7710543876293552,Critico
1748,51748,30,Sudeste,64,282.05,3,49.07,8,10,3,42.68,2,2,4,4,0.7709705481656872,Critico
1791,51791,33,Centro-Oeste,2,892.36,3,31.72,11,2,3,35.06,3,1,7,4,0.7703205420250872,Critico
8,50008,60,Sul,37,428.76,4,29.54,10,11,5,44.5,1,0,2,2,0.7702460994202789,Critico
289,50289,41,Sudeste,82,1273.41,3,0.27,4,2,5,17.28,2,0,2,3,0.7699198684126469,Critico
1407,51407,25,Sudeste,99,74.8,1,14.54,2,9,3,24.86,2,0,8,3,0.7697345779638518,Critico
183,50183,41,Sudeste,104,24.0,6,85.49,10,5,2,29.58,3,0,9,4,0.7691489921117818,Critico
164,50164,26,Sul,107,644.58,4,3.56,3,10,1,33.05,1,2,1,7,0.7677920630070089,Critico
1300,51300,61,Nordeste,21,247.93,3,13.55,3,4,2,46.58,1,2,4,5,0.7671570865809672,Critico
271,50271,59,Nordeste,80,79.93,2,129.11,6,2,4,27.59,1,1,1,3,0.7666747604266844,Critico
1659,51659,38,Centro-Oeste,109,501.54,4,43.72,10,2,2,28.64,2,2,5,5,0.7665087032965434,Critico
1095,51095,65,Sudeste,10,1089.9,2,9.48,2,14,1,29.37,2,5,5,7,0.7663181520863132,Critico
279,50279,62,Sudeste,75,312.27,2,41.73,11,8,1,45.84,2,4,1,7,0.7661278378826496,Critico
1886,51886,53,Norte,55,443.93,2,44.28,3,2,2,27.08,2,2,0,6,0.7658532618068097,Critico
508,50508,38,Norte,73,973.75,6,14.22,10,3,4,22.49,2,1,1,4,0.7654997834969829,Critico
910,50910,37,Centro-Oeste,18,483.13,5,40.22,7,2,3,38.02,3,2,0,5,0.7636453868657073,Critico
1797,51797,68,Sudeste,119,559.41,3,81.77,9,12,3,50.28,2,1,8,3,0.7623484300161247,Critico
1107,51107,60,Centro-Oeste,3,81.77,2,30.91,10,9,2,41.66,3,2,9,4,0.7621848538917215,Critico
1167,51167,56,Centro-Oeste,46,104.07,2,17.14,3,4,3,24.67,3,0,8,3,0.7621254419152634,Critico
139,50139,22,Nordeste,92,155.32,4,4.24,11,13,2,49.59,2,1,8,4,0.7609319863988375,Critico
310,50310,60,Nordeste,8,170.39,3,23.19,8,6,2,40.78,3,2,0,6,0.760828274574539,Critico
290,50290,46,Sudeste,10,321.49,1,96.07,7,9,2,51.48,1,3,4,5,0.7605425796004684,Critico
167,50167,19,Sudeste,57,602.2,2,6.77,10,13,2,51.97,3,2,11,4,0.7605042101513921,Critico
107,50107,41,Sul,85,350.94,6,0.36,9,9,1,46.38,1,3,10,5,0.7580763046064489,Critico
2217,52217,35,Norte,37,106.19,6,67.64,8,5,2,30.83,1,1,8,4,0.7578178167457421,Critico
653,50653,22,Centro-Oeste,32,382.72,5,52.5,2,4,3,55.87,1,2,2,4,0.7573089121737844,Critico
692,50692,21,Sudeste,4,68.73,6,39.5,11,9,2,45.93,3,2,5,5,0.7565860787806499,Critico
1106,51106,52,Sudeste,116,110.48,2,30.15,5,2,2,19.39,1,2,4,5,0.756561207065073,Critico
1912,51912,69,Sudeste,105,466.79,6,0.55,2,9,3,33.27,2,1,9,3,0.7564725861936494,Critico
334,50334,32,Norte,46,150.41,6,0.05,10,6,3,24.36,1,0,3,4,0.7564453231269579,Critico
1930,51930,58,Norte,11,1396.51,6,16.52,8,3,3,62.57,3,1,7,4,0.7560947219460565,Critico
2459,52459,23,Nordeste,12,204.18,1,7.13,1,9,2,31.3,1,2,4,5,0.7559861434905966,Critico
1616,51616,47,Centro-Oeste,113,747.45,3,37.37,11,6,3,34.84,2,1,4,4,0.7556830947023917,Critico
1526,51526,49,Centro-Oeste,89,14.58,3,2.02,3,14,1,48.92,1,3,2,6,0.7555830626895279,Critico
2014,52014,28,Sudeste,39,498.08,5,28.99,7,12,3,40.71,1,1,9,3,0.7548640077861297,Critico
2055,52055,44,Norte,86,835.91,3,0.06,6,5,2,45.96,2,1,10,4,0.7544221140831496,Critico
2393,52393,44,Nordeste,102,133.53,1,3.26,6,3,1,29.18,3,2,10,5,0.7535639000003818,Critico
1629,51629,47,Norte,96,264.58,2,40.84,8,7,4,48.75,1,0,5,2,0.7530928002142632,Critico
2320,52320,67,Sudeste,111,422.86,5,33.25,3,14,2,43.08,1,1,8,4,0.7529381228452497,Critico
552,50552,37,Sudeste,49,721.41,6,9.43,7,2,2,63.28,1,1,10,4,0.7528899293004172,Critico
2384,52384,18,Sul,60,116.2,1,18.8,1,3,2,37.16,3,2,4,5,0.7525725184092826,Critico
655,50655,67,Norte,57,240.42,5,33.38,4,4,1,53.53,1,2,8,5,0.7524603665029891,Critico
1863,51863,31,Sudeste,23,186.4,6,7.49,10,10,0,45.41,3,3,7,7,0.7504977232837402,Critico
719,50719,20,Centro-Oeste,34,374.01,2,15.1,5,7,3,32.15,2,0,8,3,0.7498676851728939,Alto
1182,51182,34,Norte,18,256.38,4,22.47,6,10,2,3.55,1,2,10,4,0.7491860210067499,Alto
2042,52042,28,Nordeste,36,423.06,5,0.62,10,6,1,31.59,1,2,11,5,0.7489899904775882,Alto
501,50501,60,Sul,62,414.12,2,20.7,2,12,1,41.65,3,2,10,5,0.7482193132558534,Alto
1794,51794,23,Sul,14,618.52,6,10.18,1,10,3,35.73,2,2,0,5,0.748119344713154,Alto
1555,51555,62,Sudeste,19,549.62,1,3.84,6,9,1,41.44,1,2,11,5,0.7477012522027728,Alto
1642,51642,32,Nordeste,71,350.01,2,14.61,9,6,2,35.32,1,2,9,4,0.7475995544001373,Alto
528,50528,42,Nordeste,105,249.4,4,19.76,3,14,3,12.01,2,1,3,4,0.7469928128141995,Alto
123,50123,34,Nordeste,69,195.24,5,28.31,1,5,4,30.12,3,0,2,3,0.7455118464367435,Alto
2195,52195,64,Sudeste,91,943.87,2,72.92,11,11,2,48.08,3,2,1,6,0.7452815239821698,Alto
1746,51746,27,Centro-Oeste,80,170.07,6,2.89,3,11,2,40.61,1,2,7,4,0.7452729442100795,Alto
1547,51547,65,Sul,22,1219.79,1,102.07,9,12,1,11.63,1,4,9,6,0.7448898125577119,Alto
1469,51469,22,Sudeste,32,192.77,6,27.24,11,11,2,31.48,3,4,1,6,0.7447384730274133,Alto
2209,52209,22,Nordeste,79,412.31,1,115.2,7,8,3,20.64,2,1,3,4,0.7447184486720125,Alto
761,50761,59,Norte,53,686.0,1,0.04,3,9,2,40.03,3,2,5,5,0.7440593262875034,Alto
433,50433,19,Norte,69,104.17,2,68.96,2,10,1,39.26,1,2,7,5,0.7430467894671409,Alto
2248,52248,67,Sul,22,1231.91,5,27.43,7,10,1,67.91,3,4,8,6,0.7426745498352509,Alto
2420,52420,23,Norte,29,455.48,5,35.97,4,9,3,28.94,1,1,3,4,0.742496665572212,Alto
479,50479,20,Nordeste,1,802.7,2,27.14,8,10,3,42.35,2,1,5,4,0.7422522599863406,Alto
1486,51486,40,Sul,40,298.99,3,4.58,9,7,2,24.98,1,3,5,5,0.7420513115496427,Alto
13,50013,65,Centro-Oeste,85,588.28,6,12.54,5,11,2,28.67,2,1,9,4,0.7408098900563894,Alto
1292,51292,27,Sudeste,16,281.76,4,33.18,11,12,2,19.95,2,3,1,6,0.7406679391940478,Alto
1728,51728,29,Norte,20,378.44,3,17.91,5,4,2,51.37,2,0,8,4,0.7406411788392937,Alto
1419,51419,38,Sul,8,702.2,3,4.21,6,5,1,38.38,2,2,2,7,0.7404998517013447,Alto
499,50499,59,Sul,116,357.75,4,11.4,4,5,1,44.72,2,2,4,6,0.7404627524712908,Alto
181,50181,59,Centro-Oeste,26,245.56,6,21.38,6,5,2,36.76,3,2,9,4,0.7387019531181488,Alto
1639,51639,25,Sul,25,346.06,1,30.22,1,4,4,13.34,1,1,3,3,0.7375725247990937,Alto
216,50216,21,Norte,51,181.12,4,22.57,3,14,0,37.45,2,2,9,6,0.7375094364487484,Alto
1076,51076,54,Sul,7,681.77,3,22.47,3,12,1,40.11,2,2,6,6,0.7374732150239625,Alto
205,50205,29,Norte,59,288.44,5,48.39,6,7,4,31.23,3,1,2,3,0.7369732504135644,Alto
799,50799,40,Sul,68,55.54,5,71.45,3,4,2,52.16,2,3,2,5,0.7362250444967438,Alto
649,50649,63,Nordeste,16,825.63,4,19.12,2,5,3,33.98,2,1,10,3,0.736224359697932,Alto
1056,51056,44,Nordeste,59,142.73,2,8.91,6,7,2,40.64,1,0,7,4,0.735817380954725,Alto
526,50526,24,Sul,26,135.14,6,0.43,9,14,0,46.39,1,4,10,6,0.7347629377705005,Alto
821,50821,25,Norte,98,547.68,2,8.1,4,13,2,52.91,3,2,8,4,0.7346973538450992,Alto
1338,51338,68,Nordeste,1,762.89,4,104.76,4,12,1,48.96,2,2,10,5,0.7346809749587402,Alto
764,50764,23,Sul,103,1094.43,4,36.53,11,14,2,47.86,3,2,11,4,0.7339128314850732,Alto
